扌夹 挟
才夹 挟
手甬 捅
扌甬 捅
才甬 捅
手困 捆
扌困 捆
才困 捆
手足 捉
扌足 捉
才足 捉
手別 捌
扌別 捌
才別 捌
手旱 捍
扌旱 捍
才旱 捍
手肖 捎
扌肖 捎
才肖 捎
手圼 捏
扌圼 捏
才圼 捏
手肙 捐
扌肙 捐
才肙 捐
手口月 捐
手甫 捕
扌甫 捕
才甫 捕
手奉 捧
扌奉 捧
才奉 捧
人舌 舍
手居 据
扌居 据
才居 据
手矣 挨
扌矣 挨
才矣 挨
手垂 捶
扌垂 捶
才垂 捶
手疌 捷
扌疌 捷
才疌 捷
手念 捻
扌念 捻
才念 捻
手欣 掀
扌欣 掀
才欣 掀
手店 掂
扌店 掂
才店 掂
手彐 扫
扌彐 扫
才彐 扫
手仑 抡
扌仑 抡
才仑 抡
手叕 掇
扌叕 掇
才叕 掇
手受 授
扌受 授
才受 授
手卓 掉
扌卓 掉
才卓 掉
尚口手 掌
手匋 掏
扌匋 掏
才匋 掏
手臽 掐
扌臽 掐
才臽 掐
手非 排
扌非 排
才非 排
手夜 掖
扌夜 掖
才夜 掖
手屈 掘
扌屈 掘
才屈 掘
手争 挣
扌争 挣
才争 挣
手圭 挂
扌圭 挂
才圭 挂
手京 掠
扌京 掠
才京 掠
爪木 采
爫木 采
手罙 探
扌罙 探
才罙 探
制手 掣
手妾 接
扌妾 接
才妾 接
手空 控
扌空 控
才空 控
手隹 推
扌隹 推
才隹 推
手奄 掩
扌奄 掩
才奄 掩
手昔 措
扌昔 措
才昔 措
手东一 拣
扌东一 拣
才东一 拣
手柔 揉
扌柔 揉
才柔 揉
手奏 揍
扌奏 揍
才奏 揍
手苗 描
扌苗 描
才苗 描
手是 提
扌是 提
才是 提
手臿 插
扌臿 插
才臿 插
手千臼 插
手咠 揖
扌咠 揖
才咠 揖
手口耳 揖
手弓丿丿 扬
扌弓丿丿 扬
才弓丿丿 扬
手奂 换
扌奂 换
才奂 换
手屋 握
扌屋 握
才屋 握
手耑 揣
扌耑 揣
才耑 揣
手皆 揩
扌皆 揩
才皆 揩
手秋 揪
扌秋 揪
才秋 揪
手曷 揭
扌曷 揭
才曷 揭
手军 挥
扌军 挥
才军 挥
手爰 援
扌爰 援
才爰 援
北肉 背
北月 背
手员 损
扌员 损
才员 损
手尃 搏
扌尃 搏
才尃 搏
手甫寸 搏
手畜 搐
扌畜 搐
才畜 搐
手差 搓
扌差 搓
才差 搓
手蚤 搔
扌蚤 搔
才蚤 搔
手爪缶 摇
扌爫缶 摇
才爫缶 摇
手岛 捣
扌岛 捣
才岛 捣
手叟 搜
扌叟 搜
才叟 搜
手高 搞
扌高 搞
才高 搞
手垂 捶
扌垂 捶
才垂 捶
手唐 搪
扌唐 搪
才唐 搪
手般 搬
扌般 搬
才般 搬
手荅 搭
扌荅 搭
才荅 搭
手仓 抢
扌仓 抢
才仓 抢
手茶 搽
扌茶 搽
才茶 搽
手吾 捂
扌吾 捂
才吾 捂
手聂 摄
扌聂 摄
手率 摔
扌率 摔
才率 摔
手啇 摘
扌啇 摘
才啇 摘
手娄 搂
扌娄 搂
才娄 搂
手崔 摧
扌崔 摧
才崔 摧
麻手 摩
执手 挚
手区 抠
扌区 抠
才区 抠
手莫 摸
扌莫 摸
才莫 摸
莫手 摹
手斤 折
扌斤 折
才斤 折
手参 掺
扌参 掺
才参 掺
手畧 撂
扌畧 撂
才畧 撂
手田各 撂
手厥 撅
扌厥 撅
才厥 撅
手敝 撇
扌敝 撇
才敝 撇
手劳 捞
扌劳 捞
才劳 捞
手掌 撑
扌掌 撑
才掌 撑
手尚手 撑
手散 撒
扌散 撒
才散 撒
手尧 挠
扌尧 挠
才尧 挠
手斯 撕
扌斯 撕
才斯 撕
手童 撞
扌童 撞
才童 撞
手单 掸
扌单 掸
手育攵 撤
扌育攵 撤
才育攵 撤
手发 拨
扌发 拨
才发 拨
手尞 撩
扌尞 撩
才尞 撩
手无 抚
扌无 抚
才无 抚
手毳 撬
扌毳 撬
才毳 撬
手番 播
扌番 播
才番 播
手最 撮
扌最 撮
才最 撮
手巽 撰
扌巽 撰
才巽 撰
手卜 扑
扌卜 扑
才卜 扑
手觉 搅
扌觉 搅
手达 挞
扌达 挞
才达 挞
手感 撼
扌感 撼
才感 撼
手过 挝
扌过 挝
才过 挝
手佥 捡
扌佥 捡
才佥 捡
手用 拥
扌用 拥
才用 拥
手雷 擂
扌雷 擂
才雷 擂
手虏 掳
扌虏 掳
才虏 掳
手亶 擅
扌亶 擅
才亶 擅
手又二丨 择
扌又二丨 择
才又二丨 择
二山 击
手当 挡
扌当 挡
才当 挡
手品木 操
扌品木 操
才品木 操
扌喿 操
敬手 擎
手禽 擒
扌禽 擒
才禽 擒
手旦 担
扌旦 担
才旦 担
手隽 携
扌隽 携
手居 据
扌居 据
才居 据
手齐 挤
扌齐 挤
才齐 挤
手台 抬
扌台 抬
才台 抬
手察 擦
扌察 擦
才察 擦
手以 拟
扌以 拟
才以 拟
手宾 摈
扌宾 摈
才宾 摈
手宁 拧
扌宁 拧
才宁 拧
手阁 搁
扌阁 搁
才阁 搁
手掷郑 掷
扌掷郑 掷
才掷郑 掷
手广 扩
扌广 扩
才广 扩
手罢 摆
扌罢 摆
才罢 摆
手数 擞
扌数 擞
才数 擞
手尤 扰
扌尤 扰
才尤 扰
棥大手 攀
林爻大手 攀
木木乂乂大手 攀
手辇 撵
扌辇 撵
才辇 撵
手龙 拢
扌龙 拢
才龙 拢
手兰 拦
扌兰 拦
才兰 拦
手襄 攘
扌襄 攘
才襄 攘
手免冫 搀
扌免冫 搀
才免冫 搀
手隽 携
扌隽 携
才隽 携
手聂 摄
扌聂 摄
才聂 摄
手赞 攒
扌赞 攒
才赞 攒
亦手 挛
手难 摊
扌难 摊
才难 摊
手觉 搅
扌觉 搅
才觉 搅
手瞿 攫
扌瞿 攫
才瞿 攫
手览 揽
扌览 揽
才览 揽
十又 支
丩攴 收
丩攵 收
己攴 改
己攵 改
工攴 攻
工攵 攻
方攴 放
方攵 放
正攴 政
正攵 政
古攴 故
古攵 故
交攴 效
交攵 效
孝攴 教
孝攵 教
每攴 敏
每攵 敏
求攴 救
求攵 救
土方攴 敖
土方攵 敖
贝攴 败
贝攵 败
余又 叙
孝攴 教
孝攵 教
丷巾八攴 敝
丷巾八攵 敝
尚攴 敞
尚攵 敞
丅耳攴 敢
丅耳攵 敢
井月攴 散
井月攵 散
享攴 敦
享攵 敦
茍攴 敬
茍攵 敬
高攴 敲
高攵 敲
敕正 整
束攵正 整
舌攴 敌
舌攵 敌
旉攴 敷
旉攵 敷
甫方攴 敷
娄攴 数
娄攵 数
佥攴 敛
佥攵 敛
比死 毙
亠乂 文
文丿丨 齐
文武 斌
文而 斋
王文王 斑
玉文王 斑
丶丶一丨 斗
米斗 料
余斗 斜
甚斗 斟
十日十人斗 斡
厂丅 斤
斤丶 斥
父斤 斧
车斤 斩
其斤 斯
亲斤 新
立木斤 新
丨一米斤 断
亠勹 方
亠刀 方
二亅 于
方丿一也 施
亠丷冖方 旁
方丿一氏 旅
方丿一疋 旋
方丿一矢 族
方丿一其 旗
艮旡 既
口一 日
口丶 日
日一 旦
匕日 旨
日十 早
勹日 旬
九日 旭
日干 旱
日王 旺
日卬 昂
日比 昆
日曰 昌
日日 昌
日月 明
氏日 昏
日勿 易
井日 昔
生日 星
日央 映
手乀日 春
日未 昧
日乍 昨
日召 昭
日疋 是
曰疋 是
日广 旷
日寸 时
日光 晃
亚日 晋
日向 晌
日免 晚
尺旦 昼
日吾 晤
日每 晦
日辰 晨
並日 普
丷晋 普
日京 景
日析 晰
日青 晴
日日日 晶
知日 智
日京 晾
日尧 晓
日叚 暇
日军 晕
日者 暑
日爰 暖
日音 暗
申弓丿丿 畅
斩日 暂
莫日 暮
日共水 暴
日恭 暴
厂力 历
日尧 晓
日署 曙
日暴 曝
日广 旷
日西 晒
曰丶 曰
曰一 曰
囗卄 曲
曰丨丨 曲
曰乁丿 曳
一日人 更
一曰人 更
一田人 更
一申人 更
丨丶 书
卄曰日 曹
一丨丨曰日 曹
曰目又 曼
丷口丨丷曰 曾
八口丨丷曰 曾
夫夫曰 替
夫夫日 替
曰取 最
日取 最
人云 会
冂一一 月
一丿月 有
月月 朋
月卩又 服
屰月 朔
良月 朗
亡月王 望
十日十月 朝
卓月 朝
車月 朝
其月 期
十人 木
十八 木
一小 木
一木 未
木一 末
木一 本
木乚 札
丿未 朱
丶未 朱
丿一木未 朱
木卜 朴
几木 朵
几木 朵
木丂 朽
木干 杆
木彡 杉
木子 李
木口 杏
木才 材
木寸 村
木丈 杖
木土 杜
木口 束
木工 杠
木亢 杭
木不 杯
木火 杰
木灬 杰
木公 松
木反 板
木王 枉
木斤 析
木冘 枕
木木 林
木攴 枚
木攵 枚
日木 果
木支 枝
木古 枯
厶口 台
加木 架
木加 枷
木丙 柄
木白 柏
甘木 某
木甘 柑
氵七木 柒
水九木 染
氵九木 染
氿木 染
矛木 柔
木乍 柞
木旦 查
木口丷 柬
木囗丷 柬
木可 柯
木主 柱
木卯 柳
此木 柴
木册 栅
手另 拐
扌另 拐
才另 拐
木市 柿
草冖木 荣
艸冖木 荣
艹冖木 荣
木全 栓
西木 栗
襾木 栗
覀木 栗
木交 校
木朱 株
木亥 核
木艮 根
木各 格
十戈木 栽
土戈木 栽
木圭 桂
木兆 桃
木危 桅
木匡 框
安木 案
木卜日 桌
木同 桐
木叒 桑
木又又又 桑
木亘 桓
木吉 桔
木婴 樱
木戋 栈
木甬 桶
木干 杆
水刅木 梁
氵刅木 梁
木每 梅
木邦 梆
木更 梗
夕木 条
夂木 条
木肖 梢
木吾 梧
利木 梨
木夋 梭
木弟 梯
木戒 械
木亠厶川 梳
木巟 梳
亠厶廾 弃
木帛 棉
木其 棋
木昆 棍
木奉 棒
木宗 棕
朿冰 枣
朿冫 枣
朿朿 棘
木朋 棚
木东 栋
尚木 棠
木戋 栈
木木木 森
木林 森
木夌 棱
木西 栖
木果 棵
木官 棺
木奇 椅
木直 植
木隹 椎
木叔 椒
木佥 检
木耶 椰
木彖 椽
木春 椿
木弓丿丿 杨
木风 枫
木契 楔
林疋 楚
丨丨丷一 业
木及 极
木皆 楷
丿丨木 乐
丿丨朩 乐
木既 概
木俞 榆
木郎 榔
木旁 榜
木窄 榨
草冖木 荣
艸冖木 荣
艹冖木 荣
木留 榴
木隺 榷
木勾 构
木仓 枪
木鬼 槐
木工 杠
木羊 样
木既 概
丬夕木 桨
木曹 槽
木庄 桩
丿丨木 乐
匚小 乐
棥大 樊
木娄 楼
木示 标
木区 枢
木章 樟
木莫 模
木羊 样
木又 权
木卜 朴
木又寸 树
木毳 橇
木乔 桥
木登 橙
木几 机
木象 橡
木隋橢 椭
木黄 横
木亶 檀
木敫 檄
木当 档
木佥 检
木蒙 檬
厶口 台
木宁 柠
木监 槛
木巨 柜
木厨 橱
木厨 橱
木婴 樱
木兰 栏
木又 权
刀人 欠
冫欠 次
冰欠 次
斤欠 欣
谷欠 欲
其欠 欺
金欠 钦
钅欠 钦
士示欠 款
曷欠 歇
兼欠 歉
哥欠 歌
口又 叹
区欠 欧
又欠 欢
又欠 欢
上丨 止
一止 正
止匕 此
止小 步
止亅丶丿 步
止少 步
一弋止 武
止支 歧
不正 歪
止人凵 齿
山夕 岁
山夕 岁
厂力 历
丨丿彐 归
一夕 歹
歹匕 死
一夕匕 死
歹央 殃
歹台 殆
歹旬 殉
歹朱 殊
歹直 殖
歹戋 残
人畺 僵
亻畺 僵
歹千 歼
丿丰殳 段
丶丿彐 殷
乂一小 杀
乂木 杀
士冗 壳
士冗 壳
尸共殳 殿
臼工殳 毁
豙殳 毅
立豕殳 毅
区殳 殴
丨一二丶丶亅 母
丿一母 每
丿一母 每
丰毋 毒
丰母 毒
匕匕 比
比必 毖
田比 毗
丿一匕 毛
亠口冂毛 毫
毛炎 毯
毛占 毡
毛占 毡
亡民 氓
气乃 氖
乞一 气
丿一一乙 气
气分 氛
气弗 氟
乞一 气
丿一一乙 气
气亥 氦
气羊 氧
气安 氨
气圣 氢
气炎 氮
气录 氯
气青 氰
乛亅丶乀 水
丶一水 永
水丁 汀
氵丁 汀
水十 汁
氵十 汁
水一丶 求
水夕 汐
氵夕 汐
水山 汕
氵山 汕
水干 汗
氵干 汗
水亏 污
氵亏 污
水亏 污
氵亏 污
水卂 汛
氵卂 汛
水女 汝
氵女 汝
工水 汞
水工 江
氵工 江
水也 池
氵也 池
水亏 污
氵亏 污
水王 汪
氵王 汪
水太 汰
氵太 汰
水及 汲
氵及 汲
冰夬 决
冫夬 决
水氣 汽
氵气 汽
水分 汾
氵分 汾
水心 沁
氵心 沁
水斤 沂
氵斤 沂
水夭 沃
氵夭 沃
水冘 沈
氵冘 沈
水切 沏
氵切 沏
水殳 没
氵殳 没
冫中 冲
冰中 冲
水少 沙
氵少 沙
水巿 沛
氵巿 沛
水又二丨 泽
氵又二丨 泽
水末 沫
氵末 沫
水且 沮
氵且 沮
水可 河
氵可 河
水弗 沸
氵弗 沸
水由 油
氵由 油
水台 治
氵台 治
水召 沼
氵召 沼
水古 沽
氵古 沽
水占 沾
氵占 沾
水八口 沿
氵八口 沿
冰兄 况
冫兄 况
水世 泄
氵世 泄
水囚 泅
氵囚 泅
白水 泉
水白 泊
氵白 泊
水必 泌
氵必 泌
水去 法
氵去 法
水乏 泛
氵乏 泛
水包 泡
氵包 泡
水皮 波
氵皮 波
水立 泣
氵立 泣
水尼 泥
氵尼 泥
水主 注
氵主 注
手乀水 泰
水永 泳
氵永 泳
石水 泵
水羊 洋
氵羊 洋
水先 洗
氵先 洗
水各 洛
氵各 洛
水同 洞
氵同 洞
水聿 津
氵聿 津
水共 洪
氵共 洪
水耳 洱
氵耳 洱
水州 洲
氵州 洲
水凶 汹
氵凶 汹
水舌 活
氵舌 活
水合 洽
氵合 洽
水厂氏 派
氵厂氏 派
水亠厶川 流
氵亠厶川 流
氵巟 流
冰争 净
冫争 净
水折 浙
氵折 浙
水夋 浚
氵夋 浚
水甫 浦
氵甫 浦
水告 浩
氵告 浩
水良 浪
氵良 浪
水孚 浮
氵孚 浮
水谷 浴
氵谷 浴
水每 海
氵每 海
水彐冖又 浸
氵彐冖又 浸
水余 涂
氵余 涂
水圼 涅
氵圼 涅
水肖 消
氵肖 消
水步 涉
氵步 涉
水延 涎
氵延 涎
水弟 涕
氵弟 涕
水咅 涪
氵咅 涪
水厓 涯
氵厓 涯
水夜 液
氵夜 液
水函 涵
氵函 涵
水固 涸
氵固 涸
冰京 凉
冫京 凉
水甾 淄
氵甾 淄
水肴 淆
氵肴 淆
水林 淋
氵林 淋
水尚 淌
氵尚 淌
水叔 淑
氵叔 淑
冰妻 凄
冫妻 凄
水卓 淖
氵卓 淖
水匋 淘
氵匋 淘
水目 泪
氵目 泪
水炎 淡
氵炎 淡
水於 淤
氵於 淤
冰争 净
冫争 净
水仑 沦
氵仑 沦
水爪壬 淫
氵爫壬 淫
水卒 淬
氵卒 淬
水隹 淮
氵隹 淮
水罙 深
氵罙 深
水享 淳
氵享 淳
水丿米丨 渊
氵片一爿 渊
水昆 混
氵昆 混
水青 清
氵青 清
水奄 淹
氵奄 淹
水戋 浅
氵戋 浅
水忝 添
氵忝 添
水青 清
氵青 清
水齐 济
氵齐 济
水步 涉
氵步 涉
水奂 涣
氵奂 涣
冰咸 减
冫咸 减
水俞 渝
氵俞 渝
洰木 渠
水度 渡
氵度 渡
水查 渣
氵查 渣
水勃 渤
氵勃 渤
水呙 涡
氵呙 涡
水则 测
氵则 测
水胃 渭
氵胃 渭
水巷 港
氵巷 港
水曷 渴
氵曷 渴
水斿 游
氵斿 游
水目少 渺
氵目少 渺
水军 浑
氵军 浑
水拜 湃
氵拜 湃
冰奏 凑
冫奏 凑
水耑 湍
氵耑 湍
水山而 湍
氵山而 湍
水胡 湖
氵胡 湖
水相 湘
氵相 湘
水甚 湛
氵甚 湛
水甬 涌
氵甬 涌
水弓丿丿 汤
氵弓丿丿 汤
水草两 满
氵艸两 满
艹两 满
水既 溉
氵既 溉
水发 泼
氵发 泼
水原 源
氵原 源
冰隹 准
冫隹 准
水留 溜
氵留 溜
水勾 沟
氵勾 沟
水益 溢
氵益 溢
水奚 溪
氵奚 溪
水昷 温
氵昷 温
水朔 溯
氵朔 溯
水容 溶
氵容 溶
水弱 溺
氵弱 溺
水显 湿
氵显 湿
水除 滁
氵除 滁
水仓 沧
氵仓 沧
一火 灭
水真 滇
氵真 滇
水兹 滋
氵兹 滋
水条 涤
氵条 涤
水骨 滑
氵骨 滑
水宰 滓
氵宰 滓
水舀 滔
氵舀 滔
水匚 汇
氵匚 汇
水户 沪
氵户 沪
水带 滞
氵带 滞
水参 渗
氵参 渗
水啇 滴
氵啇 滴
卜囗乂 卤
水衮 滚
氵衮 滚
水草两 满
氵艹两 满
水鱼 渔
氵鱼 渔
水票 漂
氵票 漂
水桼 漆
氵桼 漆
水屚 漏
氵屚 漏
水既 溉
氵既 溉
水离 漓
氵离 漓
水寅 演
氵寅 演
水区 沤
氵区 沤
水莫 漠
氵莫 漠
水又 汉
氵又 汉
水连 涟
氵连 涟
水曼 漫
氵曼 漫
水责 渍
氵责 渍
水欶 漱
氵欶 漱
水张 涨
氵张 涨
水章 漳
氵章 漳
水斩 渐
氵斩 渐
水羕 漾
氵羕 漾
丬夕水 浆
水雚 灌
氵雚 灌
水发 泼
氵发 泼
水吉 洁
氵吉 洁
水番 潘
氵番 潘
水替 潜
氵替 潜
水路 潞
氵路 潞
水闰 润
氵闰 润
水尞 潦
氵尞 潦
水覃 潭
氵覃 潭
水朝 潮
氵朝 潮
水贵 溃
氵贵 溃
水刃止 涩
氵刃止 涩
水登 澄
氵登 澄
水尧 浇
氵尧 浇
水劳 涝
氵劳 涝
水育攵 澈
氵育攵 澈
水彭 澎
氵彭 澎
水间 涧
氵间 涧
水品木 澡
氵品木 澡
氵喿 澡
水又二丨 泽
氵又二丨 泽
水定 淀
氵定 淀
水奥 澳
氵奥 澳
水敫 激
氵敫 激
水虫 浊
氵虫 浊
水农脓 浓
氵农脓 浓
水显 湿
氵显 湿
水宁 泞
氵宁 泞
草冡 蒙
艸冡 蒙
艹冡 蒙
水齐 济
氵齐 济
水寿 涛
氵寿 涛
水监 滥
氵监 滥
水维 潍
氵维 潍
水宾 滨
氵宾 滨
水替 潜
氵替 潜
水贱 溅
氵贱 溅
水虑 滤
氵虑 滤
水写 泻
氵写 泻
水冘 沈
氵冘 沈
水暴 瀑
氵暴 瀑
水频 濒
氵频 濒
水历 沥
氵历 沥
弓尔 弥
水阑 澜
氵阑 澜
水雚 灌
氵雚 灌
水西 洒
氵西 洒
水难 滩
氵难 滩
水弯 湾
氵弯 湾
水栾 滦
氵栾 滦
丷人 火
厂火 灰
一丿火 灰
火土 灶
久火 灸
火勺 灼
宀火 灾
火欠 炊
火火 炎
火少 炒
火夬 炔
火亢 炕
肉火 炙
月火 炙
火巨 炬
山灰 炭
山厂火 炭
火包 炮
火冋 炯
火丙 炳
火乍 炸
丶丿 为
列火 烈
列灬 烈
火共 烘
火各 烙
火考 烤
火希 烯
火圣 烃
火完 烷
亨火 烹
亨灬 烹
火夆 烽
正一勹火 焉
正一勹灬 焉
火旱 焊
火臽 焰
火咅 焙
林火 焚
一尢 无
隹火 焦
隹灬 焦
火臽 焰
肉犬火 然
月犬灬 然
火尧 烧
火东一 炼
火皇 煌
前火 煎
前灬 煎
火因 烟
刍攴火 煞
刍攵灬 煞
火某 煤
火奂 焕
日召火 照
日召灬 照
火页 烦
者火 煮
者灬 煮
火扇 煽
火息 熄
能火 熊
能灬 熊
丿一黑 熏
丿一里丷火 熏
丿一里丷灬 熏
草冖火 荧
艸冖火 荧
艹冖火 荧
火容 熔
巸火 熙
巸灬 熙
孰火 熟
孰灬 熟
敖火 熬
执火 热
执灬 热
火只 炽
火然 燃
火丁 灯
火尞 燎
火尧 烧
廿北口火 燕
廿北口灬 燕
汤火 烫
艹冖吕 营
火品木 燥
火喿 燥
火山 灿
火虫 烛
火会 烩
火尽 烬
火暴 爆
火乐 烁
火户 炉
火兰 烂
厂丨乀 爪
爪巴 爬
刀聿 争
爫彐亅爭 争
刀彐亅 争
刀肀 争
丶丿 为
爪聿爭爭 爵
爫肀爭 爵
八乂 父
父巴 爸
父多 爹
父卩 爷
大爻爻 爽
大乂乂乂乂 爽
刀小 尔
丿乛亅八 尔
广木 床
土啬 墙
丄丿 片
片反 版
片卑 牌
丅一亅丿 牙
丿一十 牛
厶牛 牟
牛土 牡
牜土 牡
宀牛 牢
牛攴 牧
牜攵 牧
牛勿 物
牜勿 物
牛生 牲
牜生 牲
牛寺 特
牜寺 特
大冖牛 牵
尸二丨二牛 犀
利牛 犁
牛卖 犊
牜卖 犊
牛西 牺
牜西 牺
大丶 犬
犬卩 犯
犭卩 犯
丬犬 状
犬王 狂
犭王 狂
犬火 狄
犭火 狄
犬瓜 狐
犭瓜 狐
犬句 狗
犭句 狗
犬且 狙
犭且 狙
犬艮 狠
犭艮 狠
犬交 狡
犭交 狡
犬里 狸
犭里 狸
犬夹 狭
犭夹 狭
犬良 狼
犭良 狼
犬贝 狈
犭贝 狈
犬昌 猖
犭昌 猖
犬争 狰
犭争 狰
犬孟 猛
犭孟 猛
犬青 猜
犭靑 猜
犬星 猩
犭星 猩
犬侯 猴
犭侯 猴
犬尤 犹
犭尤 犹
犬骨 猾
犭骨 猾
犬袁 猿
犭袁 猿
口木 呆
犬言犬 狱
犭讠犬 狱
犬师 狮
犭师 狮
丬夕大 奖
犬虫 独
犭虫 独
犬宁 狞
犭宁 狞
草犬犬 获
艸犭犬 获
艹犭犬 获
犬昔 猎
犭昔 猎
丷田一口 兽
犬赖 獭
犭赖 獭
南犬 献
亠幺 玄
玄冰丶丶十 率
玄冫丶丶十 率
王丶 玉
一土 王
一一丨一 王
二十 王
三丨 王
二丄 王
玉久 玖
王久 玖
玉元 玩
王元 玩
玉攴 玫
王攵 玫
玉令 玲
王令 玲
玉皮 玻
王皮 玻
玉人彡 珍
王人彡 珍
玉朱 珠
王朱 珠
王刂王 班
玉刂王 班
玉见 现
王见 现
玉求 球
王求 球
玉里 理
王里 理
玉亠厶川 琉
王亠厶川 琉
王巟 琉
玉豖 琢
王豖 琢
玉林 琳
王林 琳
玉玉今 琴
王王今 琴
玉比 琵
王比 琵
玉巴 琶
王巴 琶
玉法琺 珐
王法琺 珐
玉胡 瑚
王胡 瑚
玉耑 瑞
王耑 瑞
玉必 瑟
王必 瑟
玉小贝 琐
王小贝 琐
玉爪缶 瑶
王爫缶 瑶
艹冖玉 莹
玉马 玛
王马 玛
玉良 琅
王良 琅
玉鬼 瑰
王鬼 瑰
玉离 璃
王离 璃
玉不 环
王不 环
玉京 琼
王京 琼
爪一丶 瓜
票瓜 瓢
辛瓜辛 瓣
襄瓜 瓤
公瓦 瓮
并瓦 瓶
次瓦 瓷
并瓦 瓶
垔瓦 甄
廿一 甘
甘匹 甚
其乚 甚
舌甘 甜
牛一 生
丿三丨 生
立丿 产
立丿 产
生男 甥
月丨 用
冂十一 用
月乚 甩
一丶用 甫
不用 甭
宀丁 宁
囗十 田
囗十 由
囗十 甲
囗十 申
田力 男
勹田 甸
卯田 留
田介 界
田一 畏
田半 畔
卯田 留
玄田 畜
亠田 亩
比十 毕
田各 略
田圭 畦
田土土 畦
釆田 番
采田 番
一由凵 画
已廾 异
己廾 异
一由凵 画
小彐 当
田奇 畸
弓土畺 疆
田寿 畴
叒冝 叠
疋亠厶川 疏
疋巟 疏
匕矢 疑
病乞 疙
疒乞 疙
病久 疚
疒久 疚
病巴 疤
疒巴 疤
病介 疥
疒介 疥
病殳 疫
疒殳 疫
病皮 疲
疒皮 疲
病此 疵
疒此 疵
病人彡 疹
疒人彡 疹
病冬 疼
疒冬 疼
病且 疽
疒且 疽
病矢 疾
疒矢 疾
病丙 病
疒丙 病
病正 症
疒正 症
病全 痊
疒全 痊
病寺 痔
疒寺 痔
病艮 痕
疒艮 痕
病豆 痘
疒豆 痘
病圣 痉
疒圣 痉
病甬 痛
疒甬 痛
病否 痞
疒否 痞
病利 痢
疒利 痢
病炎 痰
疒炎 痰
广林 麻
病畀 痹
疒畀 痹
病卒 瘁
疒卒 瘁
病风 疯
疒风 疯
病弓丿丿 疡
疒弓丿丿 疡
病奂 痪
疒奂 痪
病昷 瘟
疒昷 瘟
病仓 疮
疒仓 疮
病留 瘤
疒留 瘤
病叟 瘦
疒叟 瘦
病匸一 疟
疒匸一 疟
病荅 瘩
疒荅 瘩
病章 瘴
疒章 瘴
病加肉 瘸
疒加肉 瘸
病了 疗
疒了 疗
病品山 癌
疒品山 癌
疒喦 癌
俞心 愈
病自仑 瘪
疒自仑 瘪
病知 痴
疒知 痴
病羊 痒
疒羊 痒
病鲜 癣
疒鲜 癣
病用 痈
疒用 痈
病难 瘫
疒难 瘫
癶天 癸
丿友丶 发
丿一丿又丶 发
癶豆 登
丿友丶 发
丿一丿又丶 发
丿日 白
丶日 白
一白 百
白七 皂
白勺 的
比白 皆
白王 皇
白夲 皋
白大十 皋
白本 皋
白完 皖
白岂 皑
乛丿丨又 皮
丿支 皮
刍皮 皱
冊一 皿
于皿 盂
木不 杯
中皿 盅
分皿 盆
乃又皿 盈
夃皿 盈
丷一八皿 益
央皿 盎
合皿 盒
灰皿 盔
成皿 盛
次皿 盗
戋皿 盏
明皿 盟
尺冰 尽
尺冫 尽
丨丨丿一丶皿 监
舟皿 盘
卜尸 卢
草汤 荡
艸汤 荡
艹汤 荡
囗二 目
目丁 盯
目亡 盲
十目丨一 直
木目 相
目分 盼
厂十目 盾
少目 省
尸丶目 眉
手目 看
十目一八 真
直八 真
目民 眠
目乏 眨
目玄 眩
目匡 眶
丷夫目 眷
目兆 眺
目艮 眼
人人人 众
囗木 困
目青 睛
目争 睁
目垂 睡
叔目 督
目坴 睦
目土儿土 睦
目疌 睫
目采 睬
目者 睹
目苗 瞄
目秋 瞅
目米 眯
目害 瞎
目草两 瞒
目艹两 瞒
敝目 瞥
目焦 瞧
目登 瞪
目舜 瞬
乛亅 了
目童 瞳
目詹 瞻
草冡 蒙
艸冡 蒙
艹冡 蒙
直直直 矗
目属 瞩
予丿 矛
丿天 矢
厶矢 矣
矢口 知
矢巨 矩
矢豆 短
矢委 矮
矢乔 矫
一丿口 石
石夕 矽
石凡 矾
石少 砂
石切 砌
石欠 砍
石比 砒
石开 研
石占 砧
石平 砰
石皮 破
石申 砷
石匝 砸
石圭 硅
石西 硒
石肖 硝
石亠厶川 硫
石巟 硫
石更 硬
石见 砚
石朋 硼
木其 棋
石周 碉
石录 碌
石卒 碎
石卑 碑
石宛 碗
石典 碘
石枼 碟
石世木 碟
王白石 碧
石页 硕
石並 碰
石咸 碱
石炭 碳
石查 碴
石角 确
石马 码
石展 碾
石茲 磁
石兹 磁
石旁 磅
石石石 磊
石差 磋
般石 磐
石盍 磕
石去皿 磕
石专 砖
麻石 磨
石粦 磷
石黄 磺
石焦 礁
石佥 硷
石出 础
石日一寸 碍
火包 炮
石广 矿
石乐 砾
二小 示
示土 社
礻土 社
示邑 祁
礻阝 祁
示斤 祈
礻斤 祈
示且 祖
礻且 祖
示兄 祝
礻兄 祝
示申 神
礻申 神
出示 祟
示羊 祥
礻羊 祥
西示 票
襾示 票
覀示 票
夗示 祭
示录 禄
礻录 禄
林示 禁
示呙 祸
礻呙 祸
示畐 福
礻畐 福
彳卸 御
示乚 礼
礻乚 礼
示寿 祷
礻寿 祷
丿口冂厶 禹
人离 禽
丿木 禾
禾几 秃
禾乃 秀
禾厶 私
禾干 秆
禾聿 秉
禾肀 秉
丿一彐丨丿乀 秉
禾火 秋
禾斗 科
